1,100,12.987854719161987,9.910392761230469
2,100,6.74882173538208,3.9153164625167847
4,100,12.866633653640747,2.397391438484192
8,100,10.729347229003906,1.0937466621398926
12,100,12.642780780792236,0.6583463350931803
1,100,15.830703735351562,11.119982481002808
2,100,11.41088056564331,5.143599510192871
4,100,8.058605194091797,1.9498246312141418
8,100,8.941272258758545,1.0338753461837769
12,100,13.199074268341064,0.7335382699966431
1,100,12.75105905532837,11.738226890563965
2,100,8.314931154251099,4.025618076324463
4,100,4.657466888427734,1.9974226355552673
8,100,14.604943990707397,1.1416860520839691
12,100,9.25766110420227,0.6601905822753906
1,100,15.782270669937134,11.041934728622437
2,100,9.818246364593506,3.822888493537903
4,100,7.200003385543823,2.103369891643524
8,100,12.724968910217285,1.046626627445221
12,100,11.072803974151611,0.6491667230923971
1,100,12.496931076049805,11.932968854904175
2,100,11.463091135025024,5.101170897483826
4,100,10.80969524383545,2.4888355135917664
8,100,12.510242700576782,1.2065411806106567
12,100,9.718679904937744,0.6566669940948486
1,100,12.331923723220825,12.256344556808472
2,100,19.95213007926941,7.340491533279419
4,100,18.487879514694214,3.6360050439834595
8,100,9.250067949295044,1.4903493523597717
12,100,14.860854625701904,1.254346986611684
1,100,12.731164932250977,12.61325716972351
2,100,7.672510623931885,6.303443551063538
4,100,5.660189390182495,3.6190619468688965
8,100,4.804292678833008,1.567648023366928
12,100,2.4648449420928955,0.9938697417577108
1,100,16.543949127197266,11.947004795074463
2,100,7.818969964981079,5.58007025718689
4,100,10.160081624984741,2.602569043636322
8,100,7.28167986869812,1.4212378561496735
12,100,2.327457904815674,0.814244270324707
1,100,12.08808159828186,11.625981569290161
2,100,10.4408700466156,4.668877840042114
4,100,9.498764514923096,3.032719135284424
8,100,7.182428359985352,1.5137775838375092
12,100,7.4344823360443115,0.6973767876625061
1,100,14.52219820022583,13.997605562210083
2,100,5.500391721725464,4.669624447822571
4,100,10.181471109390259,2.7285505533218384
8,100,7.876737833023071,1.3103028237819672
12,100,3.8465278148651123,0.7017230987548828
