1,10,3.782008171081543,0.8498349189758301
2,20,3.282780647277832,0.8115971088409424
4,40,3.7192258834838867,0.9010546207427979
8,80,2.9973654747009277,0.9440137147903442
10,100,3.724424123764038,0.8885787010192872
1,10,0.8120760917663574,0.7589643001556396
2,20,0.848231315612793,0.7875792980194092
4,40,1.7773849964141846,0.887603223323822
8,80,2.9292445182800293,0.9013062119483948
10,100,3.9287989139556885,0.9556279897689819
1,10,0.8753879070281982,0.8225610256195068
2,20,0.954068660736084,0.8836032152175903
4,40,2.0105984210968018,1.022219717502594
8,80,2.81599497795105,0.8793078660964966
10,100,3.763612747192383,0.9068419933319092
1,10,0.884171724319458,0.8320651054382324
2,20,0.8895003795623779,0.8054949045181274
4,40,1.8196661472320557,0.9050146341323853
8,80,2.6305456161499023,0.8446978330612183
10,100,3.5875566005706787,0.8593853950500489
1,10,0.8553452491760254,0.8026134967803955
2,20,0.8713212013244629,0.8100202083587646
4,40,1.790459394454956,0.8591717481613159
8,80,2.715571880340576,0.8509060144424438
10,100,3.6612343788146973,0.898800539970398
1,10,0.8433742523193359,0.790658712387085
2,20,0.8838930130004883,0.8229995965957642
4,40,1.787689447402954,0.8521398305892944
8,80,2.7890892028808594,0.8610698580741882
10,100,3.534966230392456,0.8475858688354492
1,10,0.8523843288421631,0.7991881370544434
2,20,0.8700258731842041,0.8063051700592041
4,40,1.7575290203094482,0.8394267559051514
8,80,2.6933493614196777,0.8424724340438843
10,100,3.4751617908477783,0.8393351554870605
1,10,0.8333547115325928,0.7774012088775635
2,20,0.8839147090911865,0.8249446153640747
4,40,1.7026987075805664,0.8458251953125
8,80,2.698427200317383,0.8349241018295288
10,100,3.4357075691223145,0.8324759721755981
1,10,0.826801061630249,0.7733352184295654
2,20,0.882035493850708,0.8100712299346924
4,40,1.7690331935882568,0.852286696434021
8,80,2.72416090965271,0.8577205538749695
10,100,3.5953023433685303,0.860988712310791
1,10,0.8585295677185059,0.805732011795044
2,20,0.874253511428833,0.8066123723983765
4,40,1.7978050708770752,0.8641341924667358
8,80,2.836871385574341,0.8756562173366547
10,100,3.519129514694214,0.8744437217712402
